Date,EE_BC1,EE_BC2,EE_BC3,Q_BC1,T_SAL_BC1,T_ENT_BC1,ET_BC1_Frio,ET_BC1_Calor,Q_BC2,T_SAL_BC2,T_ENT_BC2,ET_BC2_Frio,ET_BC2_Calor,Q_BC3,T_SAL_BC3,T_ENT_BC3,ET_BC3_Frio,ET_BC3_Calor
08-02-2024;18:50:00.000,109.99,233.4,2895.589,0,41.5,44.24,0.01,0.489,0,42.31,39.2,0,0.96,0,17.64,17.75,0.712,1.291
08-02-2024;19:00:00.000,109.99,233.4,2895.589,0,40.71,43.65,0.01,0.489,0,41.16,37.41,0,0.96,0,17.59,17.75,0.712,1.291
08-02-2024;19:10:00.000,111.281,233.4,2895.589,16.78,45.78,42.58,0.01,0.495,0,40.75,36.19,0,0.96,0,17.58,17.77,0.712,1.291
08-02-2024;19:20:00.000,113.732,241.16,2895.589,16.66,50.03,46.43,0.01,0.506,16.06,46.77,46.63,0,0.99,0,17.56,17.76,0.712,1.291
08-02-2024;19:30:00.000,113.805,241.19,2895.589,0,44.89,45.35,0.01,0.508,0,45.61,45.58,0,0.99,0,17.56,17.77,0.712,1.291
08-02-2024;19:40:00.000,113.805,241.19,2895.589,0,43.39,45.13,0.01,0.508,0,43.8,42.79,0,0.99,0,17.54,17.77,0.712,1.291
08-02-2024;19:50:00.000,113.805,241.19,2895.589,0,42.28,44.59,0.01,0.508,0,42.76,40.52,0,0.99,0,17.54,17.76,0.712,1.291
08-02-2024;20:00:00.000,113.805,241.19,2895.589,0,41.32,44.06,0.01,0.508,0,41.74,38.72,0,0.99,0,17.54,17.74,0.712,1.291
08-02-2024;20:10:00.000,114.074,241.19,2895.589,16.91,43.82,42.16,0.01,0.509,0,41.11,37.36,0,0.99,0,17.48,17.68,0.712,1.291
08-02-2024;20:20:00.000,116.027,241.87,2895.589,16.78,47.58,43.78,0.01,0.518,16.15,44.61,43.66,0,0.99,0,17.46,17.62,0.712,1.291
08-02-2024;20:30:00.000,117.665,249.14,2895.589,0,45.73,45.29,0.01,0.526,0,46.51,46.49,0,1.02,0,17.43,17.54,0.712,1.291
08-02-2024;20:40:00.000,117.665,249.14,2895.589,0,43.88,45.03,0.01,0.526,0,44.84,44.32,0,1.02,0,17.4,17.46,0.712,1.291
08-02-2024;20:50:00.000,117.665,249.14,2895.589,0,42.18,44.42,0.01,0.526,0,43.42,41.67,0,1.02,0,17.38,17.43,0.712,1.291
08-02-2024;21:00:00.000,117.665,249.14,2895.589,0,41.15,43.77,0.01,0.526,0,41.84,39.29,0,1.02,0,17.3,17.37,0.712,1.291
08-02-2024;21:10:00.000,117.671,249.14,2895.589,16.96,41.8,42.31,0.01,0.526,0,41.4,37.68,0,1.02,0,17.29,17.33,0.712,1.291
08-02-2024;21:20:00.000,119.257,249.14,2895.589,16.86,46.25,42.79,0.01,0.534,0,40.85,36.44,0,1.02,0,17.27,17.28,0.712,1.291
08-02-2024;21:30:00.000,121.492,256.96,2895.589,16.71,48.1,46.58,0.01,0.545,0.01,46.59,46.52,0,1.05,0,17.21,17.24,0.712,1.291
08-02-2024;21:40:00.000,121.493,256.96,2895.589,0,44.7,45.26,0.01,0.545,0,45.17,45.48,0,1.05,0,17.19,17.2,0.712,1.291
08-02-2024;21:50:00.000,121.493,256.96,2895.589,0,42.89,44.86,0.01,0.545,0,43.98,42.15,0,1.05,0,17.16,17.2,0.712,1.291
08-02-2024;22:00:00.000,121.493,256.96,2895.589,0,41.78,44.31,0.01,0.545,0,42.62,40.02,0,1.05,0,17.15,17.15,0.712,1.291
08-02-2024;22:10:00.000,121.493,256.96,2895.589,0,40.86,43.73,0.01,0.545,0,41.77,38.04,0,1.05,0,17.11,17.1,0.712,1.291
08-02-2024;22:20:00.000,122.188,256.96,2895.589,16.84,44.62,42.23,0.01,0.548,0,41.13,36.66,0,1.05,0,17.09,17.06,0.712,1.291
08-02-2024;22:30:00.000,124.47,261.46,2895.589,16.69,49.01,45.15,0.01,0.559,16.12,46.82,45.19,0,1.06,0,17.08,17.04,0.712,1.291
08-02-2024;22:40:00.000,125.367,265.04,2895.589,0,45.32,45.18,0.01,0.564,0,46.16,46.01,0,1.08,0,17.07,17.03,0.712,1.291
08-02-2024;22:50:00.000,125.367,265.04,2895.589,0,43.5,45.12,0.01,0.564,0,44.46,43.27,0,1.08,0,17.07,17.06,0.712,1.291
08-02-2024;23:00:00.000,125.367,265.04,2895.589,0,42.07,44.57,0.01,0.564,0,42.94,40.79,0,1.08,0,17.07,17.08,0.712,1.291
08-02-2024;23:10:00.000,125.367,265.04,2895.589,0,41.08,43.96,0.01,0.564,0,41.9,38.56,0,1.08,0,17.05,17.1,0.712,1.291
08-02-2024;23:20:00.000,125.572,265.04,2895.589,16.9,43.58,42.08,0.01,0.564,0,41.31,37.04,0,1.08,0,17.04,17.12,0.712,1.291
08-02-2024;23:30:00.000,127.458,265.16,2895.589,16.84,47.13,43.48,0.01,0.573,16.28,43.09,43.36,0,1.08,0,17.04,17.14,0.712,1.291
08-02-2024;23:40:00.000,129.23,273.05,2895.589,0,45.94,45.66,0.01,0.582,0,46.39,46.37,0,1.11,0,17.05,17.16,0.712,1.291
08-02-2024;23:50:00.000,129.23,273.05,2895.589,0,44.41,45.35,0.01,0.582,0,44.96,44.79,0,1.11,0,17.04,17.15,0.712,1.291
09-02-2024;00:00:00.000,129.23,273.05,2895.589,0,43,44.91,0.01,0.582,0,43.52,42.02,0,1.11,0,17.03,17.17,0.712,1.291
09-02-2024;00:10:00.000,129.23,273.05,2895.589,0,42.01,44.38,0.01,0.582,0,42.65,40.09,0,1.11,0,17.05,17.18,0.712,1.291
09-02-2024;00:20:00.000,129.23,273.05,2895.589,0,41.31,43.85,0.01,0.582,0,42.02,38.52,0,1.11,0,17.05,17.17,0.712,1.291
09-02-2024;00:30:00.000,129.64,273.05,2895.589,16.92,44.16,42.24,0.01,0.584,0,41.29,37.22,0,1.11,0,17.05,17.16,0.712,1.291
09-02-2024;00:40:00.000,131.72,275.08,2895.589,16.76,48.16,44.38,0.01,0.594,16.14,45.79,44.39,0,1.12,0,17.05,17.17,0.712,1.291
09-02-2024;00:50:00.000,132.994,280.74,2895.589,0,45.84,45.53,0.01,0.6,0,46.57,46.51,0,1.14,0,17.06,17.19,0.712,1.291
09-02-2024;01:00:00.000,132.994,280.74,2895.589,0,44.51,45.43,0.01,0.6,0,45.24,44.39,0,1.14,0,17.06,17.21,0.712,1.291
09-02-2024;01:10:00.000,132.994,280.74,2895.589,0,43.34,45,0.01,0.6,0,44.11,41.82,0,1.14,0,17.07,17.21,0.712,1.291
09-02-2024;01:20:00.000,132.994,280.74,2895.589,0,42.34,44.46,0.01,0.6,0,43.18,39.8,0,1.14,0,17.09,17.24,0.712,1.291
09-02-2024;01:30:00.000,132.994,280.74,2895.589,0,41.7,43.87,0.01,0.6,0,42.4,38.38,0,1.14,0,17.1,17.27,0.712,1.291
09-02-2024;01:40:00.000,133.277,280.74,2895.589,16.92,43.92,42.25,0.01,0.601,0,41.67,37.3,0,1.14,0,17.11,17.3,0.712,1.291
09-02-2024;01:50:00.000,135.224,281.55,2895.589,16.81,47.48,43.85,0.01,0.61,16.26,45.05,43.95,0,1.15,0,17.11,17.3,0.712,1.291
09-02-2024;02:00:00.000,136.68,288.06,2895.589,0,45.93,45.58,0.01,0.618,0,46.44,46.54,0,1.17,0,17.15,17.36,0.712,1.291
09-02-2024;02:10:00.000,136.68,288.06,2895.589,0,44.52,45.55,0.01,0.618,0,44.93,44.7,0,1.17,0,17.17,17.39,0.712,1.291
09-02-2024;02:20:00.000,136.68,288.06,2895.589,0,43.27,45.07,0.01,0.618,0,43.89,42.13,0,1.17,0,17.18,17.4,0.712,1.291
09-02-2024;02:30:00.000,136.68,288.06,2895.589,0,42.39,44.6,0.01,0.618,0,43.18,40.4,0,1.17,0,17.21,17.42,0.712,1.291
09-02-2024;02:40:00.000,136.68,288.06,2895.589,0,41.69,44.1,0.01,0.618,0,42.36,38.95,0,1.17,0,17.21,17.43,0.712,1.291
09-02-2024;02:50:00.000,136.948,288.06,2895.589,16.86,43.87,42.25,0.01,0.619,0,41.61,37.7,0,1.17,0,17.23,17.44,0.712,1.291
09-02-2024;03:00:00.000,138.872,288.78,2895.589,16.87,47.49,43.87,0.01,0.628,16.11,44.81,43.88,0,1.17,0,17.25,17.46,0.712,1.291
09-02-2024;03:10:00.000,140.363,295.33,2895.589,0,45.81,45.4,0.01,0.636,0,46.47,46.36,0,1.2,0,17.26,17.46,0.712,1.291
09-02-2024;03:20:00.000,140.363,295.33,2895.589,0,44.54,45.4,0.01,0.636,0,45.34,44.77,0,1.2,0,17.27,17.48,0.712,1.291
09-02-2024;03:30:00.000,140.363,295.33,2895.589,0,43.41,44.97,0.01,0.636,0,44.12,42.38,0,1.2,0,17.27,17.49,0.712,1.291
09-02-2024;03:40:00.000,140.363,295.33,2895.589,0,42.51,44.54,0.01,0.636,0,43.13,40.54,0,1.2,0,17.28,17.5,0.712,1.291
09-02-2024;03:50:00.000,140.363,295.33,2895.589,0,41.55,44.05,0.01,0.636,0,42.25,39.02,0,1.2,0,17.28,17.48,0.712,1.291
09-02-2024;04:00:00.000,140.65,295.33,2895.589,17.07,43.84,42.2,0.01,0.637,0,41.57,37.73,0,1.2,0,17.29,17.48,0.712,1.291
09-02-2024;04:10:00.000,142.609,296.16,2895.589,16.75,47.26,43.65,0.01,0.646,16.06,44.96,43.92,0,1.2,0,17.29,17.46,0.712,1.291
09-02-2024;04:20:00.000,144.115,302.89,2895.589,0,45.78,45.67,0.01,0.654,0,46.37,46.39,0,1.23,0,17.29,17.44,0.712,1.291
09-02-2024;04:30:00.000,144.115,302.89,2895.589,0,44.41,45.22,0.01,0.654,0,45.11,44.56,0,1.23,0,17.28,17.43,0.712,1.291
09-02-2024;04:40:00.000,144.115,302.89,2895.589,0,43.25,45,0.01,0.654,0,44.03,42.17,0,1.23,0,17.25,17.4,0.712,1.291
09-02-2024;04:50:00.000,144.115,302.89,2895.589,0,42.12,44.44,0.01,0.654,0,42.8,40.17,0,1.23,0,17.21,17.36,0.712,1.291
09-02-2024;05:00:00.000,144.115,302.89,2895.589,0,41.36,43.9,0.01,0.654,0,42.22,38.7,0,1.23,0,17.11,17.3,0.712,1.291
09-02-2024;05:10:00.000,144.51,302.89,2895.589,16.96,44.18,42.29,0.01,0.656,0,41.6,37.55,0,1.23,0,17.04,17.17,0.712,1.291
09-02-2024;05:20:00.000,146.551,304.76,2895.589,16.71,48.24,44.55,0.01,0.666,16.02,45.76,44.48,0,1.23,0,16.99,17.06,0.712,1.291
09-02-2024;05:30:00.000,147.781,310.15,2895.589,0,45.86,45.46,0.01,0.672,0,46.51,46.21,0,1.26,0,16.96,17,0.712,1.291
09-02-2024;05:40:00.000,147.781,310.15,2895.589,0,44.45,45.51,0.01,0.672,0,45.04,44.18,0,1.26,0,16.94,16.94,0.712,1.291
09-02-2024;05:50:00.000,147.781,310.15,2895.589,0,43.33,45.07,0.01,0.672,0,43.94,41.99,0,1.26,0,16.93,16.91,0.712,1.291
09-02-2024;06:00:00.000,147.781,310.15,2895.589,0,42.18,44.52,0.01,0.672,0,42.92,40.18,0,1.26,0,16.92,16.87,0.712,1.291
09-02-2024;06:10:00.000,147.781,310.15,2895.589,0,41.52,43.94,0.01,0.672,0,42.14,38.61,0,1.26,0,16.89,16.85,0.712,1.291
09-02-2024;06:20:00.000,148.612,310.15,2895.589,16.77,45.05,42.38,0.01,0.676,0,41.71,37.57,0,1.26,0,16.88,16.81,0.712,1.291
09-02-2024;06:30:00.000,150.977,315.71,2895.589,16.69,49.17,45.29,0.01,0.686,16.13,47.16,45.43,0,1.27,0,16.87,16.8,0.712,1.291
09-02-2024;06:40:00.000,151.639,318.14,2895.589,0,45.35,45.35,0.01,0.691,0,46.06,45.89,0,1.29,0,16.83,16.78,0.712,1.291
09-02-2024;06:50:00.000,151.639,318.14,2895.589,0,43.99,45.15,0.01,0.691,0,44.55,43.47,0,1.29,0,16.84,16.76,0.712,1.291
09-02-2024;07:00:00.000,151.639,318.14,2895.589,0,42.77,44.66,0.01,0.691,0,43.67,41.46,0,1.29,0,16.83,16.76,0.712,1.291
09-02-2024;07:10:00.000,151.736,318.14,2895.589,16.84,43.32,42.21,0.01,0.691,0,42.65,39.49,0,1.29,0,16.81,16.76,0.712,1.291
09-02-2024;07:20:00.000,153.486,318.14,2895.589,16.85,46.26,42.7,0.01,0.698,0,41.96,38.19,0,1.29,0,16.8,16.78,0.712,1.291
09-02-2024;07:30:00.000,155.659,326.89,2895.589,15.51,46.26,45.98,0.01,0.71,0.01,46.55,46.48,0,1.32,0,16.8,16.79,0.712,1.291
09-02-2024;07:40:00.000,155.659,326.89,2895.589,0,44.65,45.2,0.01,0.71,0,45.38,45.28,0,1.32,0,16.8,16.8,0.712,1.291
09-02-2024;07:50:00.000,155.659,326.89,2895.589,0,43.39,44.87,0.01,0.71,0,44.19,42.6,0,1.32,0,16.81,16.83,0.712,1.291
09-02-2024;08:00:00.000,155.659,326.89,2895.589,0,42.39,44.38,0.01,0.71,0,43.23,40.55,0,1.32,0,16.78,16.82,0.712,1.291
09-02-2024;08:10:00.000,156.842,326.89,2895.589,16.85,45.5,42.46,0.01,0.715,0,42.63,39.1,0,1.32,0,16.79,16.84,0.712,1.291
09-02-2024;08:20:00.000,159.34,334.91,2895.589,16.68,49.65,45.83,0.01,0.726,16,47.92,46.09,0,1.35,0,16.82,16.86,0.712,1.291
09-02-2024;08:30:00.000,159.61,335.2,2895.589,0,44.35,44.26,0.01,0.729,0,45.3,45.68,0,1.35,0,16.81,16.88,0.712,1.291
09-02-2024;08:40:00.000,159.612,335.2,2895.589,16.68,42.67,43.75,0.01,0.729,0,44.04,42.6,0,1.35,0,16.83,16.92,0.712,1.291
09-02-2024;08:50:00.000,161.081,335.2,2895.589,16.86,45.46,42.01,0.01,0.736,0,43.15,40.76,0,1.35,0,16.84,16.93,0.712,1.291
09-02-2024;09:00:00.000,163.819,345.39,2895.589,16.68,49.79,45.72,0.01,0.748,16.04,47.83,45.81,0,1.39,0,16.85,16.95,0.712,1.291
09-02-2024;09:10:00.000,164.208,346.29,2895.589,0,44.69,44.72,0.01,0.751,0,45.81,45.56,0,1.4,0,16.85,16.96,0.712,1.291
09-02-2024;09:20:00.000,164.208,346.29,2895.589,0,43.45,44.66,0.01,0.751,0,44.58,43.29,0,1.4,0,16.89,16.99,0.712,1.291
09-02-2024;09:30:00.000,165.005,346.29,2895.589,16.89,44.31,41.85,0.01,0.754,0,43.59,41.28,0,1.4,0,16.89,17.02,0.712,1.291
09-02-2024;09:40:00.000,167.441,351.6,2895.589,16.65,48.9,44.89,0.01,0.766,15.88,46.56,44.8,0,1.41,0,16.94,17.07,0.712,1.291
09-02-2024;09:50:00.000,168.57,356.3,2895.589,0,45.06,44.87,0.01,0.772,0,45.82,45.81,0,1.44,0,16.95,17.1,0.712,1.291
09-02-2024;10:00:00.000,168.57,356.3,2895.589,0,43.71,44.78,0.01,0.772,0,44.46,43.61,0,1.44,0,17.01,17.19,0.712,1.291
09-02-2024;10:10:00.000,168.57,356.3,2895.589,0,42.63,44.35,0.01,0.772,0,43.51,41.6,0,1.44,0,17.05,17.23,0.712,1.291
09-02-2024;10:20:00.000,169.815,356.3,2895.589,16.79,45.52,42.46,0.01,0.777,0,42.82,39.79,0,1.44,0,17.05,17.24,0.712,1.291
09-02-2024;10:30:00.000,172.291,364.19,2895.589,16.7,49.88,46.16,0.01,0.789,16.18,47.97,46.25,0,1.47,0,17.11,17.33,0.712,1.291
09-02-2024;10:40:00.000,172.433,364.25,2895.589,0,45.19,45.28,0.01,0.79,0,45.85,45.83,0,1.47,0,17.2,17.44,0.712,1.291
09-02-2024;10:50:00.000,172.433,364.25,2895.589,0,43.97,44.94,0.01,0.79,0,44.55,42.92,0,1.47,0,17.28,17.59,0.712,1.291
09-02-2024;11:00:00.000,172.433,364.25,2895.589,0,42.84,44.55,0.01,0.79,0,43.63,41.03,0,1.47,0,17.38,17.69,0.712,1.291
09-02-2024;11:10:00.000,172.715,364.25,2895.589,16.89,43.82,42.16,0.01,0.791,0,42.94,39.31,0,1.47,0,17.45,17.76,0.712,1.291
09-02-2024;11:20:00.000,174.662,365.04,2895.589,16.76,47.44,43.75,0.01,0.8,16.2,44.94,43.86,0,1.47,0,17.52,17.83,0.712,1.291
09-02-2024;11:30:00.000,176.299,372.22,2895.589,0,45.81,45.76,0.01,0.809,0,46.27,46.2,0,1.5,0,17.56,17.84,0.712,1.291
09-02-2024;11:40:00.000,176.299,372.22,2895.589,0,44.67,45.23,0.01,0.809,0,45.37,44.46,0,1.5,0,17.61,17.89,0.712,1.291
09-02-2024;11:50:00.000,176.299,372.22,2895.589,0,43.54,44.97,0.01,0.809,0,44.54,42.17,0,1.5,0,17.67,17.94,0.712,1.291
09-02-2024;12:00:00.000,176.299,372.22,2895.589,0,42.58,44.51,0.01,0.809,0,43.42,40.26,0,1.5,0,17.72,17.98,0.712,1.291
09-02-2024;12:34:32.000,177.196,372.22,2895.589,16.86,44.95,42.3,0.01,0.812,0,42.99,39.02,0,1.5,0,17.74,17.99,0.712,1.291
09-02-2024;12:40:00.000,177.352,372.22,2895.589,0,44.97,45.8,0.01,0.832,0,41.22,36.34,0,1.5,0,18.01,18.34,0.712,1.291
09-02-2024;13:09:11.000,177.352,372.22,2895.589,0,43.81,45.4,0.01,0.832,0,40.68,35.69,0,1.5,0,18.12,18.43,0.712,1.291
09-02-2024;13:10:00.000,177.352,372.22,2895.589,0,42.13,44.35,0.01,0.832,0,39.5,34.36,0,1.5,0,18.36,18.65,0.712,1.291
09-02-2024;13:20:00.000,178.242,372.22,2895.589,16.79,45.25,42.58,0.01,0.835,0,39.06,33.63,0,1.5,0,18.48,18.72,0.712,1.291
09-02-2024;13:20:21.000,178.279,372.22,2895.589,16.78,45.49,42.63,0.01,0.836,0,39.06,33.63,0,1.5,0,18.48,18.72,0.712,1.291
09-02-2024;13:30:00.000,180.586,377.5,2895.589,16.62,49.48,45.76,0.01,0.846,15.82,47.68,45.9,0,1.52,0,18.6,18.83,0.712,1.291
09-02-2024;13:40:00.000,181.004,378.47,2895.589,0,45.35,45.26,0.01,0.85,0,46.27,46.16,0,1.53,0,18.7,18.92,0.712,1.291
09-02-2024;13:50:00.000,181.004,378.47,2895.589,0,44.07,45.23,0.01,0.85,0,45.28,44.27,0,1.53,0,18.85,19.07,0.712,1.291
09-02-2024;14:00:00.000,181.004,378.47,2895.589,0,43.02,44.81,0.01,0.85,0,44.45,42.58,0,1.53,0,18.99,19.19,0.712,1.291
09-02-2024;14:10:00.000,181.004,378.47,2895.589,0,42.28,44.35,0.01,0.85,0,43.56,41,0,1.53,0,19.08,19.24,0.712,1.291
09-02-2024;14:20:00.000,181.316,378.47,2895.589,16.88,44.26,42.46,0.01,0.851,0,42.92,39.89,0,1.53,0,19.15,19.27,0.712,1.291
09-02-2024;14:30:00.000,183.321,379.28,2895.589,16.81,47.84,44.18,0.01,0.859,15.99,45.42,44.34,0,1.53,0,19.22,19.33,0.712,1.291
09-02-2024;14:40:00.000,184.507,384.11,2895.589,0,45.77,45.51,0.01,0.866,0,46.32,46.3,0,1.55,0,19.29,19.38,0.712,1.291
09-02-2024;14:50:00.000,184.507,384.11,2895.589,0,44.4,45.51,0.01,0.866,0,45.03,44.28,0,1.55,0,19.33,19.38,0.712,1.291
09-02-2024;15:00:00.000,184.507,384.11,2895.589,0,43.25,45.06,0.01,0.866,0,44.06,41.83,0,1.55,0,19.37,19.39,0.712,1.291
09-02-2024;15:10:00.000,184.507,384.11,2895.589,0,42.26,44.53,0.01,0.866,0,43.18,40.15,0,1.55,0,19.36,19.39,0.712,1.291
09-02-2024;15:20:00.000,184.507,384.11,2895.589,0,41.66,43.93,0.01,0.866,0,42.46,38.81,0,1.55,0,19.35,19.36,0.712,1.291
09-02-2024;15:30:00.000,185.206,384.11,2895.589,16.84,45,42.58,0.01,0.869,0,42.03,37.76,0,1.55,0,19.31,19.29,0.712,1.291
09-02-2024;15:40:00.000,187.451,387.99,2895.589,16.66,49.18,45.45,0.01,0.879,16.06,47.39,45.82,0,1.56,0,19.21,19.23,0.712,1.291
09-02-2024;15:50:00.000,188.044,389.85,2895.589,0,45.62,45.49,0.01,0.883,0,46.06,46.23,0,1.57,0,19.19,19.21,0.712,1.291
09-02-2024;16:00:00.000,188.044,389.85,2895.589,0,44.52,45.3,0.01,0.883,0,44.81,43.7,0,1.57,0,19.18,19.17,0.712,1.291
09-02-2024;16:10:00.000,188.044,389.85,2895.589,0,43.26,44.97,0.01,0.883,0,44.04,41.55,0,1.57,0,19.15,19.13,0.712,1.291
09-02-2024;16:20:00.000,188.044,389.85,2895.589,0,42.33,44.53,0.01,0.883,0,42.9,39.89,0,1.57,0,19.14,19.09,0.712,1.291
09-02-2024;16:30:00.000,188.044,389.85,2895.589,0,41.59,44,0.01,0.883,0,42.33,38.55,0,1.57,0,19.1,19.04,0.712,1.291
09-02-2024;16:40:00.000,189.271,389.85,2895.589,16.8,45.94,42.82,0.01,0.888,0,41.66,37.39,0,1.57,0,19.06,18.98,0.712,1.291
09-02-2024;16:50:00.000,191.629,395.87,2895.589,16.64,49.65,46.57,0.01,0.9,16.06,46.76,46.61,0,1.6,0,19.01,18.95,0.712,1.291
09-02-2024;17:00:00.000,191.631,395.87,2895.589,0,45.06,45.23,0.01,0.9,0,45.66,45.67,0,1.6,0,18.91,18.86,0.712,1.291
09-02-2024;17:10:00.000,191.631,395.87,2895.589,0,43.56,44.97,0.01,0.9,0,44.31,42.89,0,1.6,0,18.81,18.76,0.712,1.291
09-02-2024;17:20:00.000,191.631,395.87,2895.589,0,42.52,44.41,0.01,0.9,0,43.4,41.01,0,1.6,0,18.75,18.68,0.712,1.291
09-02-2024;17:30:00.000,191.631,395.87,2895.589,0,41.6,43.92,0.01,0.9,0,42.62,39.27,0,1.6,0,18.7,18.6,0.712,1.291
09-02-2024;17:40:00.000,191.84,395.87,2895.589,16.74,43.97,42.4,0.01,0.901,0,41.96,38.04,0,1.6,0,18.63,18.51,0.712,1.291
09-02-2024;17:50:00.000,193.761,395.88,2895.589,16.82,47.35,43.77,0.01,0.91,15.96,43.17,43.54,0,1.6,0,18.58,18.46,0.712,1.291
09-02-2024;18:00:00.000,195.258,402.02,2895.589,0,45.96,45.62,0.01,0.918,0,46.31,46.46,0,1.63,0,18.49,18.35,0.712,1.291
09-02-2024;18:10:00.000,195.258,402.02,2895.589,0,44.58,45.53,0.01,0.918,0,45.33,44.69,0,1.63,0,18.46,18.31,0.712,1.291
09-02-2024;18:20:00.000,195.258,402.02,2895.589,0,43.39,45.08,0.01,0.918,0,44.25,42.47,0,1.63,0,18.4,18.23,0.712,1.291
09-02-2024;18:30:00.000,195.258,402.02,2895.589,0,42.53,44.59,0.01,0.918,0,43.26,40.55,0,1.63,0,18.33,18.16,0.712,1.291
09-02-2024;18:40:00.000,195.258,402.02,2895.589,0,41.7,44.06,0.01,0.918,0,42.52,39.1,0,1.63,0,18.28,18.09,0.712,1.291
09-02-2024;18:50:00.000,195.789,402.02,2895.589,16.91,44.65,42.55,0.01,0.919,0,41.84,37.94,0,1.63,0,18.22,18,0.712,1.291
09-02-2024;19:00:00.000,197.968,404.81,2895.589,16.69,48.83,45.18,0.01,0.93,16.15,46.76,45.25,0,1.63,0,18.1,17.93,0.712,1.291
09-02-2024;19:10:00.000,198.832,408.02,2895.589,0,45.67,45.5,0.01,0.934,0,46.5,46.46,0,1.65,0,17.98,17.77,0.712,1.291
09-02-2024;19:20:00.000,198.832,408.02,2895.589,0,44.45,45.44,0.01,0.934,0,45.4,44.21,0,1.65,0,17.86,17.6,0.712,1.291
09-02-2024;19:30:00.000,198.832,408.02,2895.589,0,43.38,44.99,0.01,0.934,0,44.16,41.95,0,1.65,0,17.73,17.39,0.712,1.291
09-02-2024;19:40:00.000,198.832,408.02,2895.589,0,42.37,44.5,0.01,0.934,0,43.14,40.23,0,1.65,0,17.63,17.15,0.712,1.291
09-02-2024;19:50:00.000,198.832,408.02,2895.589,0,41.66,43.97,0.01,0.934,0,42.34,38.77,0,1.65,0,17.55,16.92,0.712,1.291
09-02-2024;20:00:00.000,200.008,408.02,2895.589,16.81,45.67,42.77,0.01,0.939,0,41.94,37.76,0,1.65,0,17.45,16.71,0.712,1.291
09-02-2024;20:10:00.000,202.384,414.07,2895.589,16.66,49.58,46.46,0.01,0.95,16.2,46.73,46.48,0,1.68,0,17.4,16.5,0.712,1.291
09-02-2024;20:20:00.000,202.43,414.07,2895.589,0,45.2,45.4,0.01,0.951,0,45.66,45.97,0,1.68,0,17.33,16.34,0.712,1.291
09-02-2024;20:30:00.000,202.43,414.07,2895.589,0,44.09,45.08,0.01,0.951,0,44.63,43.15,0,1.68,0,17.22,16.21,0.712,1.291
09-02-2024;20:40:00.000,202.43,414.07,2895.589,0,42.94,44.54,0.01,0.951,0,43.57,41.33,0,1.68,0,17.09,16.02,0.712,1.291
09-02-2024;20:50:00.000,202.43,414.07,2895.589,0,42.27,44.17,0.01,0.951,0,42.9,39.83,0,1.68,0,16.96,15.84,0.712,1.291
09-02-2024;21:00:00.000,202.481,414.07,2895.589,16.92,43.37,42.58,0.01,0.951,0,42.14,38.5,0,1.68,0,16.84,15.69,0.712,1.291
09-02-2024;21:10:00.000,204.195,414.07,2895.589,16.86,46.67,43.28,0.01,0.959,0,41.63,37.59,0,1.68,0,16.72,15.54,0.712,1.291
09-02-2024;21:20:00.000,206.025,420.12,2895.589,0.01,46.17,46.07,0.01,0.968,0,46.48,46.44,0,1.7,0,16.61,15.4,0.712,1.291
09-02-2024;21:30:00.000,206.025,420.12,2895.589,0,44.98,45.38,0.01,0.968,0,45.58,45.05,0,1.7,0,16.48,15.25,0.712,1.291
09-02-2024;21:40:00.000,206.025,420.12,2895.589,0,43.88,45.15,0.01,0.968,0,44.56,42.87,0,1.7,0,16.35,15.12,0.712,1.291
09-02-2024;21:50:00.000,206.025,420.12,2895.589,0,42.83,44.56,0.01,0.968,0,43.36,40.92,0,1.7,0,16.28,15.02,0.712,1.291
09-02-2024;22:00:00.000,206.025,420.12,2895.589,0,42.12,44.14,0.01,0.968,0,42.79,39.53,0,1.7,0,16.15,14.91,0.712,1.291
09-02-2024;22:10:00.000,206.253,420.12,2895.589,16.82,44,42.43,0.01,0.969,0,42.15,38.45,0,1.7,0,16.03,14.79,0.712,1.291
09-02-2024;22:20:00.000,208.183,420.29,2895.589,16.87,47.42,43.91,0.01,0.978,16.4,43.81,43.96,0,1.7,0,15.95,14.71,0.712,1.291
09-02-2024;22:30:00.000,209.59,426.06,2895.589,0,45.79,45.43,0.01,0.985,0,46.36,46.47,0,1.73,0,15.78,14.55,0.712,1.291
09-02-2024;22:40:00.000,209.59,426.06,2895.589,0,44.54,45.38,0.01,0.985,0,44.86,44.33,0,1.73,0,15.64,14.36,0.712,1.291
09-02-2024;22:50:00.000,209.59,426.06,2895.589,0,43.22,44.9,0.01,0.985,0,43.85,42.02,0,1.73,0,15.55,14.15,0.712,1.291
10-02-2024;00:31:30.000,209.59,426.06,2895.589,0,42.49,44.48,0.01,0.985,0,42.98,40.36,0,1.73,0,15.49,14.07,0.712,1.291
10-02-2024;00:31:31.000,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
10-02-2024;00:40:00.000,216.896,438.53,2895.589,0,45.36,45.35,0.01,1.019,0,46.02,46.23,0,1.78,0,14.52,13.35,0.712,1.291
